Utt#,Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
397,390,Mother,Lily020004,xxx .,Lily,0.0,0.0,coughing,[],[],,,,,,,,,,MotherofLily_Lily020004_390
398,391,Lily,Lily020004,Swiper .,Lily,796.541,801.841,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Swiper .],,,,,,,,,,LilyofLily_Lily020004_391
399,392,Mother,Lily020004,Swiper !,Lily,0.0,0.0,mimicking CHI[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Swiper !],,,,,,,,,,MotherofLily_Lily020004_392
400,393,Lily,Lily020004,the fox .,Lily,0.0,0.0,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|fox .],,,,,,,,,,LilyofLily_Lily020004_393
401,394,Mother,Lily020004,the fox .,Lily,0.0,0.0,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|fox .],,,,,,,,,,MotherofLily_Lily020004_394
402,395,Mother,Lily020004,what do we say to Swiper ?,Lily,801.841,803.645,[],[1|4|LINK] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|4|JCT] [6|5|POBJ 7|4|PUNCT],[pro:int|what] [mod|do] [pro:sub|we] [v|say] [prep|to] [n:prop|Swiper ?],,,,,,,,,,MotherofLily_Lily020004_395
403,396,Lily,Lily020004,Swiper no swiping .,Lily,803.645,808.858,[],[1|3|LINK] [2|3|COM] [3|0|ROOT 4|3|PUNCT],[n:prop|Swiper] [co|no] [part|swipe-PRESP .],,,,,,,,,,LilyofLily_Lily020004_396
404,397,Mother,Lily020004,you're right !,Lily,0.0,0.0,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right !],,,,,,,,,,MotherofLily_Lily020004_397
405,398,Mother,Lily020004,Swiper no swiping .,Lily,808.858,810.996,[],[1|3|LINK] [2|3|COM] [3|0|ROOT 4|3|PUNCT],[n:prop|Swiper] [co|no] [part|swipe-PRESP .],,,,,,,,,,MotherofLily_Lily020004_398
406,399,Lily,Lily020004,xxx .,Lily,810.996,816.068,sneeze,[],[],,,,,,,,,,LilyofLily_Lily020004_399
407,400,Mother,Lily020004,xxx .,Lily,0.0,0.0,laughter .,[],[],,,,,,,,,,MotherofLily_Lily020004_400
408,401,Lily,Lily020004,xxx xxx xxx yyy .,Lily,0.0,0.0,[],[],[],,,,,,,,,,LilyofLily_Lily020004_401
409,402,Mother,Lily020004,xxx you're so silly .,Lily,0.0,0.0,laughter,[] [1|2|SUBJ 2|0|ROOT] [3|4|JCT] [4|2|PRED 5|2|PUNCT],[] [pro:per|you~aux|be&PRES] [adv|so] [adj|silly .],,,,,,,,,,MotherofLily_Lily020004_402
410,403,Lily,Lily020004,xxx .,Lily,816.068,818.718,[],[],[],,,,,,,,,,LilyofLily_Lily020004_403
411,404,Lily,Lily020004,yyy .,Lily,818.718,820.125,[],[],[],,,,,,,,,,LilyofLily_Lily020004_404
412,405,Mother,Lily020004,what honey ?,Lily,820.125,821.315,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[pro:int|what] [n|honey ?],,,,,,,,,,MotherofLily_Lily020004_405
413,406,Mother,Lily020004,the map ?,Lily,821.315,822.851,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|map ?],,,,,,,,,,MotherofLily_Lily020004_406
414,407,Mother,Lily020004,can you sing the map song ?,Lily,822.851,824.781,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|6|DET] [5|6|MOD] [6|3|OBJ 7|3|PUNCT],[mod|can] [pro:per|you] [v|sing] [det:art|the] [n|map] [n|song ?],,,,,,,,,,MotherofLily_Lily020004_407
415,408,Mother,Lily020004,how does the map song go ?,Lily,824.781,826.726,[],[1|2|LINK] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|6|SUBJ] [6|2|COMP 7|2|PUNCT],[adv:int|how] [v|do&3S] [det:art|the] [n|map] [n|song] [v|go ?],,,,,,,,,,MotherofLily_Lily020004_408
416,409,Lily,Lily020004,xxx .,Lily,826.726,830.106,[],[],[],,,,,,,,,,LilyofLily_Lily020004_409
417,410,Mother,Lily020004,xxx .,Lily,0.0,0.0,gasp,[],[],,,,,,,,,,MotherofLily_Lily020004_410
418,411,Mother,Lily020004,who's that ?,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|who~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily020004_411
419,412,Lily,Lily020004,xxx .,Lily,830.106,831.415,[],[],[],,,,,,,,,,LilyofLily_Lily020004_412
420,413,Lily,Lily020004,yyy .,Lily,831.415,833.041,[],[],[],,,,,,,,,,LilyofLily_Lily020004_413
421,414,Mother,Lily020004,the map .,Lily,0.0,0.0,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[det:art|the] [n|map .],,,,,,,,,,MotherofLily_Lily020004_414
422,415,Mother,Lily020004,how does the map song go ?,Lily,833.041,834.215,[],[1|2|LINK] [2|0|ROOT] [3|5|DET] [4|5|MOD] [5|6|SUBJ] [6|2|COMP 7|2|PUNCT],[adv:int|how] [v|do&3S] [det:art|the] [n|map] [n|song] [v|go ?],,,,,,,,,,MotherofLily_Lily020004_415
423,416,Lily,Lily020004,{ it's (?) } &-um map map .,Lily,834.215,846.181,[],[1|2|SUBJ 2|0|ROOT] [] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:per|it~cop|be&3S] [] [n|map] [n|map .],,,,,,,,,,LilyofLily_Lily020004_416
424,417,Mother,Lily020004,right I'm the map ,Lily,0.0,0.0,sung,[1|3|JCT] [2|3|SUBJ 3|0|ROOT] [4|5|DET] [5|3|PRED 6|3|LP],[adv|right] [pro:sub|I~cop|be&1S] [det:art|the] [n|map cm|cm],,,,,,,,,,MotherofLily_Lily020004_417
425,417,Mother,Lily020004,I'm the map ,Lily,0.0,0.0,sung, [7|8|SUBJ 8|3|CJCT] [9|10|DET] [10|8|PRED 11|10|LP] ,[pro:sub|I~cop|be&1S] [det:art|the] [n|map cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_417
426,417,Mother,Lily020004, I'm the map,Lily,0.0,0.0,sung, [7|8|SUBJ 8|3|CJCT] [9|10|DET] [10|8|PRED 11|10|LP] ,[pro:sub|I~cop|be&1S] [det:art|the] [n|map cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_417
427,417,Mother,Lily020004,I'm the map,Lily,0.0,0.0,sung, [7|8|SUBJ 8|3|CJCT] [9|10|DET] [10|8|PRED 11|10|LP] ,[pro:sub|I~cop|be&1S] [det:art|the] [n|map cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_417
428,417,Mother,Lily020004,I'm the map,Lily,0.0,0.0,sung, [7|8|SUBJ 8|3|CJCT] [9|10|DET] [10|8|PRED 11|10|LP] ,[pro:sub|I~cop|be&1S] [det:art|the] [n|map cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_417
429,417,Mother,Lily020004, I'm the map ,Lily,0.0,0.0,sung, [7|8|SUBJ 8|3|CJCT] [9|10|DET] [10|8|PRED 11|10|LP] ,[pro:sub|I~cop|be&1S] [det:art|the] [n|map cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_417
430,417,Mother,Lily020004, I'm the map .,Lily,0.0,0.0,sung, [7|8|SUBJ 8|3|CJCT] [9|10|DET] [10|8|PRED 11|10|LP] ,[pro:sub|I~cop|be&1S] [det:art|the] [n|map cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_417
431,418,Mother,Lily020004,"pretty simple song , right ?",Lily,846.181,848.326,[],[1|3|JCT] [2|3|MOD] [3|0|INCROOT 4|3|LP] [5|3|ENUM 6|3|PUNCT],[adv|pretty] [adj|simple] [n|song cm|cm] [n|right ?],,,,,,,,,,MotherofLily_Lily020004_418
432,419,Lily,Lily020004,yyy .,Lily,848.326,850.348,[],[],[],,,,,,,,,,LilyofLily_Lily020004_419
433,420,Mother,Lily020004,right .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020004_420
434,421,Mother,Lily020004,good song .,Lily,850.348,851.793,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[adj|good] [n|song .],,,,,,,,,,MotherofLily_Lily020004_421
435,422,Lily,Lily020004,{ then (?) } Swiper says Swiper no swiping .,Lily,851.793,862.323,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT] [4|6|AUX] [5|6|COM] [6|3|COMP 7|3|PUNCT],[adv:tem|then] [n:prop|Swiper] [v|say-3S] [n:prop|Swiper] [co|no] [part|swipe-PRESP .],,,,,,,,,,LilyofLily_Lily020004_422
436,423,Mother,Lily020004,Swiper no swiping .,Lily,0.0,0.0,[],[1|3|LINK] [2|3|COM] [3|0|ROOT 4|3|PUNCT],[n:prop|Swiper] [co|no] [part|swipe-PRESP .],,,,,,,,,,MotherofLily_Lily020004_423
437,424,Mother,Lily020004,xxx .,Lily,0.0,0.0,laughter,[],[],,,,,,,,,,MotherofLily_Lily020004_424
438,425,Lily,Lily020004,{ yum (?) } .,Lily,862.323,865.2,[],[1|0|INCROOT 2|1|PUNCT],[co|yum .],,,,,,,,,,LilyofLily_Lily020004_425
439,426,Mother,Lily020004,"wow , Swiper's (replacement:replacement:Swiper is) delicious .",Lily,865.2,867.196,[],[1|4|COM 2|1|LP] [3|4|SUBJ 4|0|ROOT] [5|4|PRED 6|4|PUNCT],[co|wow cm|cm] [n:prop|Swiper cop|be&3S] [adj|delicious .],,,,,,,,,,MotherofLily_Lily020004_426
440,427,Mother,Lily020004,the pediatrician's (replacement:replacement:pediatrician is) like Lily what are your favorite foods,Lily,867.196,874.856,[],[1|2|DET] [2|4|SUBJ 3|4|AUX] [4|10|COM] [5|10|MOD] [6|10|MOD] [7|10|AUX] [8|10|MOD] [9|10|MOD] [10|13|LINK 11|10|LP] ,[det:art|the] [n|pediatrician aux|be&3S] [co|like] [n:prop|Lily] [pro:int|what] [aux|be&PRES] [det:poss|your] [n|favorite] [n|food-PL cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_427
441,427,Mother,Lily020004,I went to (t:t:self interruption),Lily,,,[],[12|13|SUBJ] [13|0|ROOT] [14|13|JCT 15|13|PUNCT],[det:art|the] [n|pediatrician aux|be&3S] [co|like] [n:prop|Lily] [pro:int|what] [aux|be&PRES] [det:poss|your] [n|favorite] [n|food-PL cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_427
442,428,Mother,Lily020004,"Ellen , my sister , has the same pediatrician",Lily,0.0,0.0,[],[1|6|LINK 2|1|LP] [3|4|MOD] [4|6|SUBJ 5|4|LP] [6|0|ROOT] [7|9|DET] [8|9|MOD] [9|6|OBJ 10|9|LP] ,[n:prop|Ellen cm|cm] [det:poss|my] [n|sister cm|cm] [v|have&3S] [det:art|the] [adj|same] [n|pediatrician cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_428
443,428,Mother,Lily020004,she's like (t:t:trail off),Lily,0.0,0.0,[],[11|12|SUBJ 12|9|CMOD] [13|12|JCT 14|6|PUNCT],[pro:sub|she~cop|be&3S] [prep|like (mt:trail off)],,,,,,,,,,MotherofLily_Lily020004_428
444,429,Lily,Lily020004,Teko .,Lily,874.856,878.381,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Teko .],,,,,,,,,,LilyofLily_Lily020004_429
445,430,Mother,Lily020004,as soon as your (t:t:self interruption),Lily,0.0,0.0,[],[1|2|COORD] [2|0|ROOT] [3|4|COORD] [4|2|ENUM 5|2|PUNCT],[adv|as] [adj|soon] [adv|as] [det:poss|your (mt:self interruption)],,,,,,,,,,MotherofLily_Lily020004_430
446,431,Mother,Lily020004,"Tico , the squirrel .",Lily,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|4|DET] [4|1|ENUM 5|1|PUNCT],[n:prop|Tico cm|cm] [det:art|the] [n|squirrel .],,,,,,,,,,MotherofLily_Lily020004_431
447,432,Mother,Lily020004,"as soon as &-um , she's like as soon as your kid starts to talk the pediatrician will ask them , not you , what they like to eat and how much tv they watch .",Lily,878.381,889.193,[],[1|2|COORD] [2|13|JCT] [3|7|LINK] [4|3|LP] [5|7|SUBJ 6|7|AUX] [7|13|COM] [8|9|COORD] [9|13|SUBJ] [10|13|JCT] [11|12|MOD] [12|13|SUBJ] [13|0|ROOT] [14|15|INF] [15|13|XCOMP] [16|17|DET] [17|19|SUBJ] [18|19|AUX] [19|15|COMP] [20|19|OBJ 21|19|LP] [22|23|NEG] [23|19|OBJ 24|23|LP] [25|27|LINK] [26|27|SUBJ] [27|23|COMP] [28|29|INF] [29|27|XCOMP] [30|29|CONJ] [31|30|COORD] [32|33|JCT] [33|31|OBJ] [34|35|SUBJ] [35|33|CMOD 36|13|PUNCT],[prep|as] [adv|soon] [conj|as] [cm|cm] [pro:sub|she~aux|be&3S] [co|like] [adv|as] [adj|soon] [adv|as] [det:poss|your] [n|kid] [v|start-3S] [inf|to] [v|talk] [det:art|the] [n|pediatrician] [mod|will] [v|ask] [pro:obj|them cm|cm] [neg|not] [pro:per|you cm|cm] [pro:int|what] [pro:sub|they] [v|like] [inf|to] [v|eat] [coord|and] [adv:int|how] [adv|much] [n|tv] [pro:sub|they] [v|watch .],,,,,,,,,,MotherofLily_Lily020004_432
448,433,Mother,Lily020004,I'm like oh my gosh .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|2|JCT] [4|6|COM] [5|6|MOD] [6|3|POBJ 7|2|PUNCT],[pro:sub|I~cop|be&1S] [prep|like] [co|oh] [det:poss|my] [co|gosh .],,,,,,,,,,MotherofLily_Lily020004_433
449,434,CameraOperator,Lily020004,"xxx , it's happening .",Lily,0.0,0.0,laughter,[1|4|LINK] [2|4|SUBJ 3|4|AUX] [4|0|ROOT 5|4|PUNCT],[cm|cm] [pro:per|it~aux|be&3S] [part|happen-PRESP .],,,,,,,,,,CameraOperatorofLily_Lily020004_434
450,435,Mother,Lily020004,I know .,Lily,889.193,889.865,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|I] [v|know .],,,,,,,,,,MotherofLily_Lily020004_435
451,436,Mother,Lily020004,although tv she's not too bad .,Lily,889.865,904.06,[],[1|0|INCROOT] [2|1|OBJ] [3|7|SUBJ 4|7|AUX] [5|4|NEG] [6|7|JCT] [7|2|CMOD 8|1|PUNCT],[conj|although] [n|tv] [pro:sub|she~aux|be&3S] [neg|not] [adv|too] [adj|bad .],,,,,,,,,,MotherofLily_Lily020004_436
452,437,Mother,Lily020004,"I mean , I was like tv she's not too bad at ",Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT 3|2|LP] [4|5|SUBJ] [5|2|COMP] [6|5|COM] [7|5|PRED] [8|12|SUBJ 9|12|AUX] [10|9|NEG] [11|12|JCT] [12|7|CMOD] [13|12|JCT 14|13|LP] ,[pro:sub|I] [v|mean cm|cm] [pro:sub|I] [cop|be&PAST&13S] [co|like] [n|tv] [pro:sub|she~aux|be&3S] [neg|not] [adv|too] [adj|bad] [prep|at cm|cm],,,,,,,,,,MotherofLily_Lily020004_437
453,437,Mother,Lily020004,she usually only watches ,Lily,0.0,0.0,[],[15|18|SUBJ] [16|18|JCT] [17|18|JCT] [18|13|POBJ 19|18|LP] ,[pro:sub|she] [adv|usual&dadj-LY] [adv|only] [n|watch-PL cm|cm],,,,,,,,,,MotherofLily_Lily020004_437
454,437,Mother,Lily020004,"she watches an hour , maybe an hour and a half a day if it's like , you know .",Lily,0.0,0.0,[],[20|21|SUBJ] [21|18|CMOD] [22|23|DET] [23|21|OBJ 24|23|LP] [25|27|JCT] [26|27|DET] [27|21|JCT] [28|27|CONJ] [29|30|DET] [30|28|COORD] [31|32|DET] [32|39|SUBJ] [33|35|LINK] [34|35|SUBJ 35|39|CJCT] [36|35|COM 37|35|LP] [38|39|SUBJ] [39|30|CMOD 40|2|PUNCT],[pro:sub|she] [v|watch-3S] [det:art|a] [n|hour cm|cm] [adv|maybe] [det:art|a] [n|hour] [coord|and] [det:art|a] [n|half] [det:art|a] [n|day] [conj|if] [pro:per|it~aux|be&3S] [co|like cm|cm] [pro:per|you] [v|know .],,,,,,,,,,MotherofLily_Lily020004_437
455,438,Mother,Lily020004,but that's between like six thirty in the morning till eight o'clock at night .,Lily,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|JCT] [5|3|COM] [6|7|QUANT] [7|13|QUANT] [8|7|JCT] [9|11|DET] [10|11|MOD] [11|8|POBJ] [12|13|QUANT] [13|3|PRED] [14|13|NJCT] [15|14|POBJ 16|3|PUNCT],[conj|but] [pro:dem|that~cop|be&3S] [adv|between] [co|like] [det:num|six] [det:num|thirty] [prep|in] [det:art|the] [n|morning] [n|till] [det:num|eight] [n|o'clock] [prep|at] [n|night .],,,,,,,,,,MotherofLily_Lily020004_438
456,439,Mother,Lily020004,I didn't think it was that bad,Lily,,,[],[1|4|SUBJ] [2|4|AUX 3|2|NEG] [4|0|ROOT] [5|6|SUBJ] [6|4|COMP] [7|13|DET] [8|13|JCT 9|8|LP],[pro:sub|I] [mod|do&PAST~neg|not] [v|think] [pro:per|it] [cop|be&PAST&13S] [pro:dem|that] [adj|bad cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_439
457,439,Mother,Lily020004,Ellen's like ooh you're in trouble,Lily,904.06,910.438,[], [14|20|SUBJ 15|20|AUX] [16|20|JCT] [17|16|POBJ 18|17|LP], [n:prop|Ellen~poss|s] [co|like] [v|ooh] [pro:per|you~aux|be&PRES] [prep|in] [n|trouble cm|cm],,,,,,,,,,MotherofLily_Lily020004_439
458,439,Mother,Lily020004,pediatrician says half an hour a day,Lily,,,[],[19|20|SUBJ] [20|13|COMP] [21|20|OBJ] [22|23|DET] [23|21|OBJ] [24|25|DET] [25|23|XMOD 26|25|LP] ,[n|pediatrician] [v|say-3S] [n|half] [det:art|a] [n|hour] [det:art|a] [n|day cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_439
459,439,Mother,Lily020004,I'm like xxx .,Lily,,,[],[27|28|SUBJ 28|25|CMOD] [29|28|JCT] [30|4|PUNCT],[pro:sub|I] [mod|do&PAST~neg|not] [v|think] [pro:per|it] [cop|be&PAST&13S] [pro:dem|that] [adj|bad cm|cm] [n:prop|Ellen~poss|s] [co|like] [v|ooh] [pro:per|you~aux|be&PRES] [prep|in] [n|trouble cm|cm] [n|pediatrician] [v|say-3S] [n|half] [det:art|a] [n|hour] [det:art|a] [n|day cm|cm] [pro:sub|I~cop|be&1S] [prep|like] [.],,,,,,,,,,MotherofLily_Lily020004_439
460,440,Mother,Lily020004,I'm like she should stay home with a toddler for thirteen hours and see if she likes it .,Lily,910.438,915.225,[],[1|2|SUBJ 2|0|ROOT] [3|6|LINK] [4|6|SUBJ] [5|6|AUX] [6|2|CJCT] [7|6|JCT] [8|6|JCT] [9|10|DET] [10|8|POBJ] [11|6|JCT] [12|13|QUANT] [13|11|POBJ] [14|6|CONJ] [15|14|COORD] [16|18|LINK] [17|18|SUBJ] [18|15|CJCT] [19|18|OBJ 20|2|PUNCT],[pro:sub|I~aux|be&1S] [conj|like] [pro:sub|she] [mod|should] [cop|stay] [n|home] [prep|with] [det:art|a] [n|toddle&dv-AGT] [prep|for] [det:num|thirteen] [n|hour-PL] [coord|and] [v|see] [conj|if] [pro:sub|she] [v|like-3S] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020004_440
461,441,CameraOperator,Lily020004,"yeah , really .",Lily,0.0,0.0,[],[1|0|INCROOT 2|1|LP] [3|1|ENUM 4|1|PUNCT],[co|yeah cm|cm] [adv|real&dadj-LY .],,,,,,,,,,CameraOperatorofLily_Lily020004_441
462,442,CameraOperator,Lily020004,see how much tv her toddler watches .,Lily,915.225,918.126,[],[1|0|ROOT] [2|7|MOD] [3|4|QUANT] [4|7|MOD] [5|7|MOD] [6|7|MOD] [7|1|OBJ 8|1|PUNCT],[v|see] [adv:int|how] [qn|much] [n|tv] [det:poss|her] [n|toddle&dv-AGT] [n|watch-PL .],,,,,,,,,,CameraOperatorofLily_Lily020004_442
463,443,Mother,Lily020004,exactly .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[adv|exact&dadj-LY .],,,,,,,,,,MotherofLily_Lily020004_443
464,444,Mother,Lily020004,my sister in law did the same thing when Matthew was born ,Lily,0.0,0.0,[],[1|2|MOD] [2|5|SUBJ] [3|5|JCT] [4|5|SUBJ] [5|0|ROOT] [6|8|DET] [7|8|MOD] [8|5|OBJ] [9|11|LINK] ,[det:poss|my] [n|sister] [prep|in] [n|law] [v|do&PAST] [det:art|the] [adj|same] [n|thing] [conj|when] [n:prop|Matthew] [cop|be&PAST&13S] [adj|born cm|cm],,,,,,,,,,MotherofLily_Lily020004_444
465,444,Mother,Lily020004, she was like,Lily,0.0,0.0,[],[14|15|SUBJ] [15|11|CJCT] [16|15|JCT 17|16|POBJ],[pro:sub|she] [cop|be&PAST&13S] [prep|like cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_444
466,444,Mother,Lily020004,she said to the (t:t:self interruption),Lily,0.0,0.0,[],[18|19|SUBJ] [19|15|CJCT] [20|19|JCT] [21|20|POBJ 22|5|PUNCT],[pro:sub|she] [v|say&PAST] [prep|to] [det:art|the (mt:self interruption)],,,,,,,,,,MotherofLily_Lily020004_444
467,445,Mother,Lily020004,<be>cause she's,Lily,0.0,0.0,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT 4|3|LP],[conj|because] [pro:sub|she~aux|be&3S cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_445
468,445,Mother,Lily020004, she's a lawyer ,Lily,0.0,0.0,[], [5|8|SUBJ 6|8|AUX] [7|8|DET] [8|3|PRED] ,[pro:sub|she~aux|be&3S] [det:art|a] [n|lawyer] ,,,,,,,,,,MotherofLily_Lily020004_445
469,445,Mother,Lily020004,and she went back to work after a couple months ,Lily,0.0,0.0,[],[10|11|SUBJ] [11|8|CMOD] [12|11|JCT] [13|11|JCT] [14|13|POBJ] [15|11|JCT] [16|18|DET] [17|18|MOD] [18|15|POBJ] [19|11|CONJ] ,[coord|and] [pro:sub|she] [v|go&PAST] [adv|back] [prep|to] [n|work] [prep|after] [det:art|a] [n|couple] [n|month-PL],,,,,,,,,,MotherofLily_Lily020004_445
470,445,Mother,Lily020004,and said to the nanny like I don't want him watching any tv .,Lily,0.0,0.0,[], [20|19|COORD] [21|20|JCT] [22|23|DET] [23|21|POBJ] [24|28|LINK] [25|28|SUBJ] [26|28|AUX 27|26|NEG] [28|20|CJCT] [29|28|OBJ] [30|28|XJCT] [31|32|QUANT] [32|30|OBJ 33|3|PUNCT],[coord|and] [v|say&PAST] [prep|to] [det:art|the] [n|nanny] [conj|like] [pro:sub|I] [mod|do~neg|not] [v|want] [pro:obj|him] [part|watch-PRESP] [qn|any] [n|tv .],,,,,,,,,,MotherofLily_Lily020004_445
471,446,Mother,Lily020004,"and then , like , the minute she started to spend more time with him as she got older , she's like yeah whatever , sit in front of the tv .",Lily,0.0,0.0,[],[1|9|LINK] [2|9|JCT 3|2|LP] [4|9|JCT 5|4|LP] [6|7|DET] [7|4|POBJ] [8|9|SUBJ] [9|0|ROOT] [10|11|INF] [11|9|XCOMP] [12|13|QUANT] [13|11|OBJ] [14|11|JCT] [15|14|POBJ] [16|18|LINK] [17|18|SUBJ] [18|11|CJCT] [19|22|JCT 20|19|LP] [21|22|SUBJ 22|18|COMP] [23|27|JCT] [24|27|COM] [25|27|SUBJ 26|25|LP] [27|22|PRED] [28|27|JCT] [29|28|POBJ] [30|29|NJCT] [31|32|DET] [32|30|POBJ 33|9|PUNCT],[coord|and] [adv:tem|then cm|cm] [prep|like cm|cm] [det:art|the] [n|minute] [pro:sub|she] [v|start-PAST] [inf|to] [v|spend] [qn|more] [n|time] [prep|with] [pro:obj|him] [conj|as] [pro:sub|she] [v|get&PAST] [adj|old-CP cm|cm] [pro:sub|she~cop|be&3S] [prep|like] [co|yeah] [pro:int|whatever cm|cm] [v|sit] [prep|in] [n|front] [prep|of] [det:art|the] [n|tv .],,,,,,,,,,MotherofLily_Lily020004_446
472,447,Lily,Lily020004,I'm rocking Mommy .,Lily,918.126,934.246,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:sub|I~aux|be&1S] [part|rock-PRESP] [n:prop|Mommy .],,,,,,,,,,LilyofLily_Lily020004_447
473,448,Mother,Lily020004,you're walking next to Mo<mmy> (t:t:self interruption),Lily,934.246,939.41,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|JCT] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[pro:per|you~aux|be&PRES] [part|walk-PRESP] [adv|next] [prep|to] [n:prop|Mommy (mt:self interruption)],,,,,,,,,,MotherofLily_Lily020004_448
474,449,Mother,Lily020004,oh you're rocking Mommy .,Lily,0.0,0.0,[],[1|4|COM] [2|4|SUBJ 3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[co|oh] [pro:per|you~aux|be&PRES] [part|rock-PRESP] [n:prop|Mommy .],,,,,,,,,,MotherofLily_Lily020004_449
475,450,Mother,Lily020004,thank you sweetie .,Lily,0.0,0.0,[],[1|0|ROOT] [2|1|OBJ] [3|1|COM 4|1|PUNCT],[v|thank] [pro:per|you] [co|sweetie .],,,,,,,,,,MotherofLily_Lily020004_450
476,451,CameraOperator,Lily020004,&aw .,Lily,0.0,0.0,[],[],[],,,,,,,,,,CameraOperatorofLily_Lily020004_451
477,452,Mother,Lily020004,I love it ,Lily,,,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|LP],[pro:sub|I] [v|love] [pro:per|it cm|cm] ,,,,,,,,,,MotherofLily_Lily020004_452
478,452,Mother,Lily020004,you're a great rocker .,Lily,939.41,942.61,[],[5|9|SUBJ 6|9|AUX] [7|9|DET] [8|9|MOD] [9|2|OBJ 10|2|PUNCT],[pro:sub|I] [v|love] [pro:per|it cm|cm] [pro:per|you~aux|be&PRES] [det:art|a] [adj|great] [n|rock&dv-AGT .],,,,,,,,,,MotherofLily_Lily020004_452
479,453,Mother,Lily020004,yay .,Lily,942.61,945.548,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,MotherofLily_Lily020004_453
480,454,Mother,Lily020004,that's great rocking .,Lily,0.0,0.0,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:dem|that~cop|be&3S] [adj|great] [n:gerund|rock-PRESP .],,,,,,,,,,MotherofLily_Lily020004_454
481,455,Lily,Lily020004,yeah .,Lily,945.548,949.056,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020004_455
482,456,Mother,Lily020004,yay .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|yay .],,,,,,,,,,MotherofLily_Lily020004_456
